subid,RT,BaselineOnset,Onset,NaviOnset,EndingOnset,Steps,Choice,Distance_OA,Distance_OB,Distance_OC,Distance_AB,Distance_BC,Distance_AC,cos_ABC,cos_AOB,cos_BOC
27,0.5950005,219.9173502,220.9236886,223.04751,224.54751,7,A,6.708203932,6.708203932,8.544003745,4.242640687,2,5.830951895,-0.707106781,0.8,0.994505453
27,0.537666,225.0467399,226.0530722,228.7092979,230.2092979,9,B,7.211102551,7.810249676,9.433981132,2.236067977,2,4.123105626,-0.894427191,0.958798113,0.990747395
27,0.5955904,230.7088604,231.7315751,234.8040223,236.3040223,10,A,8.602325267,8.602325267,9.219544457,2.828427125,2.236067977,1,0.948683298,0.945945946,0.970879659
27,0.6128232,236.8036851,237.8102595,241.1663027,242.6663027,8,B,7.211102551,5.385164807,5,2.236067977,2,4.123105626,-0.894427191,0.978549785,0.928476691
27,0.6396055,243.1658299,244.1754637,248.0436166,249.5436166,11,B,4.472135955,3.605551275,4,2.236067977,3.605551275,2,0.868243142,0.868243142,0.554700196
27,1.1408022,250.0428516,251.0499674,255.004267,256.504267,10,B,4.242640687,6.403124237,3.605551275,2.236067977,2.828427125,1,0.948683298,0.993883735,0.996240588
27,0.6197946,257.0040521,258.0268823,259.8671148,261.3671148,5,B,4.123105626,4.123105626,4,4.242640687,1,5,-0.707106781,0.470588235,0.9701425
27,0.8759226,261.8666282,262.8749947,263.7802838,265.2802838,1,A,10,2,8.544003745,8.485281374,6.708203932,3,0.948683298,0.8,0.936329178
27,0.5949433,265.7799207,266.7880735,271.7070903,273.2070903,12,A,4.242640687,4.472135955,3.605551275,1.414213562,2.236067977,1,0.948683298,0.948683298,0.868243142
27,0.5896869,273.7069202,274.7130281,283.1976061,284.6976061,21,B,5.830951895,5,4.472135955,2.236067977,1,3.16227766,-0.894427191,0.92609236,0.98386991
27,0.6273767,285.19753,286.2197591,288.9097777,290.4097777,9,B,8.062257748,8.062257748,8.94427191,4.242640687,1,5,-0.707106781,0.861538462,0.998460353
27,0.8031993,290.9092092,291.9313941,294.0055808,295.5055808,5,A,2.236067977,2.236067977,2,1.414213562,1,2.236067977,-0.707106781,0.8,0.894427191
27,0.7073668,296.0048174,297.0112596,299.5180723,301.0180723,11,A,4,8.94427191,8.246211251,5.656854249,2,4.472135955,0.707106781,0.894427191,0.97618706
27,0.627688,301.5172046,302.5233078,304.8629948,306.3629948,7,A,6.708203932,6.708203932,8.544003745,4.242640687,5.830951895,2,0.9701425,0.8,0.732793492
27,0.5946807,306.862832,307.8686441,311.7577123,313.2577123,15,A,4,8.94427191,6,5.656854249,4.472135955,2,0.948683298,0.894427191,0.894427191
27,0.9556137,313.7577331,314.7790638,316.8870282,318.3870282,7,C,8.062257748,4.123105626,7.071067812,4.242640687,3,3,0.707106781,0.96265094,0.994691794
27,0.5951441,318.8863095,319.8920135,323.082226,324.582226,10,A,5,8.544003745,7,4.242640687,3.16227766,2,0.894427191,0.936329178,0.936329178
27,0.6946283,325.0977993,326.1039969,327.7942971,329.2942971,3,A,8.94427191,4,8.246211251,5.656854249,4.472135955,2,0.948683298,0.894427191,0.9701425
27,0.5581897,329.7940983,330.8001123,333.0909092,334.5909092,6,B,6.403124237,5,4.472135955,1.414213562,1,2.236067977,-0.707106781,0.999512076,0.98386991
27,0.7165964,335.1063045,336.1139241,338.9352193,340.4352193,10,C,5.830951895,7.211102551,6.403124237,1.414213562,2.236067977,2.236067977,0.316227766,0.998868138,0.95292578
27,0.544968,340.9351085,341.9575902,346.7121522,348.2121522,12,B,3.605551275,6.403124237,2,2.828427125,5.385164807,3,0.91914503,0.996240588,0.624695048
27,0.7290121,348.7119283,349.7336911,352.5912702,354.0912702,9,A,7.810249676,7.810249676,8.602325267,1.414213562,1,2.236067977,-0.707106781,0.983606557,0.997226993
27,0.5844662,354.5904612,355.6140794,358.2527571,359.7527571,8,A,6.32455532,6.32455532,6.08276253,5.656854249,1,6.403124237,-0.707106781,0.6,0.987762965
27,0.6602648,360.252352,361.2750649,363.0490232,364.5490232,7,C,2.236067977,9.219544457,7.071067812,7.071067812,6.08276253,6.08276253,0.581238194,0.9701425,0.751625689
27,0.5609912,365.0481748,366.0541809,368.4111941,369.9111941,11,A,3.16227766,8.602325267,5.099019514,5.656854249,4.472135955,2,0.948683298,0.955779009,0.911921505
27,1.565132,370.4109125,371.4335535,373.2896968,374.7896968,2,A,9.219544457,2.236067977,1.414213562,7.071067812,1,7.810249676,-0.707106781,0.9701425,0.948683298
27,0.5892442,375.2900001,376.2973827,378.7194596,380.2194596,8,A,6.08276253,7.280109889,8.246211251,1.414213562,1,2.236067977,-0.707106781,0.993605255,0.999444907
27,0.7781559,380.7190345,381.7412968,384.1145584,385.6145584,7,A,6.708203932,6.708203932,8.544003745,4.242640687,5.830951895,2,0.9701425,0.8,0.732793492
27,0.6854892,386.1141475,387.1211267,389.4606301,390.9606301,8,C,7.615773106,5.099019514,6.708203932,2.828427125,5.385164807,5,0.393919299,0.978549785,0.613940614
27,0.7495179,391.4601432,392.4808266,394.2897486,395.7897486,2,A,9.219544457,2.236067977,4.123105626,7.071067812,2,5.830951895,0.707106781,0.9701425,0.97618706
27,0.7108564,396.2896297,397.2958382,399.2032523,400.7032523,4,C,2.236067977,2.236067977,2.828427125,1.414213562,1,1,0.707106781,0.8,0.948683298
27,0.6772075,401.2186911,402.2256093,406.9629083,408.4629083,14,A,3.605551275,7.810249676,9.433981132,4.242640687,2,5.830951895,-0.707106781,0.994309154,0.990747395
27,0.6048336,408.9627753,409.9858537,413.2242923,414.7242923,10,B,4.242640687,4.472135955,4.123105626,1.414213562,1,2.236067977,-0.707106781,0.948683298,0.97618706
27,0.6075749,415.2241053,416.246562,417.4373429,418.9373429,3,A,8.602325267,3.16227766,5.099019514,5.656854249,2,4.472135955,0.707106781,0.955779009,0.992277877
27,0.6121749,419.4369071,420.4428066,423.4661988,424.9661988,11,B,8.062257748,8.062257748,6.32455532,4.242640687,2.236067977,5.385164807,-0.316227766,0.861538462,0.980580676
27,0.6379904,425.4654059,426.472543,428.6116294,430.1116294,7,A,7.280109889,7.280109889,8.062257748,7.071067812,2,5.830951895,0.707106781,0.528301887,0.971136422
27,0.7174365,430.6112357,431.6168727,435.4555702,436.9555702,10,B,4.123105626,8.062257748,2.828427125,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.964763821
27,0.6654903,437.4554893,438.4611206,441.2013106,442.7013106,10,B,7.211102551,7.211102551,5.385164807,2.828427125,2.236067977,4.123105626,-0.316227766,0.923076923,0.978549785
27,0.7023122,443.2009303,444.223838,446.846651,448.346651,10,A,8.94427191,8.94427191,10,5.656854249,2,4.472135955,0.707106781,0.8,0.98386991
27,0.6738054,448.8463195,449.8687095,452.4752684,453.9752684,9,B,8.544003745,8.544003745,8.94427191,7.071067812,1,6.403124237,0.707106781,0.657534247,0.994505453
27,0.596861,454.4747744,455.4816047,458.6701483,460.1701483,8,A,5,6.403124237,4.472135955,1.414213562,2.236067977,1,0.948683298,0.999512076,0.977802414
27,0.5301924,460.6699055,461.6763048,464.2325499,465.7325499,11,A,2.828427125,8.485281374,2.236067977,5.656854249,6.403124237,1,0.993883735,1,0.948683298
27,0.6804887,466.2319683,467.254294,472.2090629,473.7090629,16,A,5.830951895,5,5.385164807,2.236067977,2.828427125,1,0.948683298,0.92609236,0.854198556
27,0.8073962,474.2081709,475.2149817,479.602935,481.102935,12,A,6.708203932,5.385164807,5.099019514,1.414213562,1,2.236067977,-0.707106781,0.996545758,0.983282005
27,1.1103383,481.6023472,482.6083958,485.2984105,486.7984105,7,C,9.219544457,2.236067977,7.071067812,7.071067812,5,5,0.707106781,0.9701425,0.948683298
27,0.9096463,487.2980038,488.3052405,491.6594354,493.1594354,9,A,7.280109889,7.280109889,7.071067812,7.071067812,7.810249676,1,0.995893206,0.528301887,0.407940062
27,0.6678148,493.6593496,494.6667531,497.2219057,498.7219057,8,C,7.810249676,5,7.280109889,2.828427125,3.16227766,3.16227766,0.447213595,0.998687663,0.934051835
27,0.8415275,499.2210228,500.2294574,502.2174765,503.7174765,7,C,9.433981132,3,7.071067812,7.071067812,7.280109889,7.280109889,0.485642931,0.847998304,0.141421356
27,0.6229121,504.2174208,505.223539,508.2628091,509.7628091,11,A,9.433981132,9.433981132,10.63014581,4.242640687,2,3.16227766,0.707106781,0.898876404,0.987190505
27,0.5770618,510.2624577,511.2858256,515.6729609,517.1729609,13,A,6.708203932,6.403124237,6,2.828427125,5.385164807,3,0.91914503,0.907959385,0.624695048
27,0.6370522,517.673957,518.6974945,521.5851083,523.0851083,7,A,8.485281374,2.828427125,9.219544457,5.656854249,6.403124237,1,0.993883735,1,0.997054486
27,0.5674287,523.5846241,524.590891,526.3144092,527.8144092,5,B,5.385164807,5,7.615773106,2.828427125,3,5.385164807,-0.707106781,0.854198556,0.971667603
27,0.716664,528.3143964,529.3375563,532.7924915,534.2924915,11,B,4.472135955,7.211102551,3.605551275,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.923076923
27,0.8246884,534.7920972,535.8137641,539.154303,540.654303,13,C,5.099019514,5.099019514,9.219544457,5.656854249,6.08276253,5.385164807,0.581238194,0.384615385,0.787055915
27,0.7809921,541.1536237,542.1612916,544.7494724,546.2494724,6,B,6.403124237,5,4.472135955,1.414213562,1,2.236067977,-0.707106781,0.999512076,0.98386991
27,0.7318157,546.7489889,547.7549347,551.776953,553.276953,13,C,5.385164807,5.385164807,9.219544457,4.242640687,4.472135955,5.099019514,0.316227766,0.689655172,0.946649906
27,0.6959532,553.7759428,554.7829961,558.2881865,559.7881865,5,A,7.615773106,5.099019514,6.08276253,2.828427125,1,2.236067977,0.707106781,0.978549785,0.999480114
27,0.5130003,560.2880104,561.2938476,563.8672142,565.3672142,14,C,7.211102551,7.211102551,9.899494937,2.828427125,3.16227766,3.16227766,0.447213595,0.923076923,0.980580676
27,0.6053112,565.8665632,566.8730769,569.1959392,570.6959392,6,B,4.242640687,4.472135955,4.123105626,1.414213562,1,2.236067977,-0.707106781,0.948683298,0.97618706
27,0.6360162,571.195477,572.2184512,574.8251279,576.3251279,9,C,4.123105626,8.062257748,7.615773106,4.242640687,5,6.08276253,0.141421356,0.96265094,0.798041369
27,0.6944686,576.8241967,577.8323794,582.5516085,584.0516085,11,A,9.219544457,9.219544457,10,1.414213562,2.236067977,1,0.948683298,0.988235294,0.97618706
27,0.7929621,584.5511667,585.5579324,588.1803283,589.6803283,9,C,5,8.544003745,5.830951895,4.242640687,5.385164807,5.385164807,0.393919299,0.936329178,0.782823255
27,0.6675878,590.1798716,591.1869,593.4262573,594.9262573,9,A,7.280109889,7.280109889,7.071067812,7.071067812,7.810249676,1,0.995893206,0.528301887,0.407940062
27,0.8144487,595.4258042,596.4320756,598.655085,600.155085,8,C,4.472135955,6.708203932,6.708203932,2.236067977,4.242640687,4.123105626,0.316227766,1,0.8
27,0.5934035,600.6546557,601.6615053,604.0007856,605.5007856,8,A,6.08276253,7.280109889,6,1.414213562,2.236067977,1,0.948683298,0.993605255,0.961523948
27,1.262401,606.0002908,607.0082264,608.3139291,609.8139291,1,C,8.94427191,8.94427191,2.236067977,5.656854249,6.708203932,7.280109889,0.316227766,0.8,1
27,0.8472334,610.3135425,611.335366,614.2258668,615.7258668,4,A,8.544003745,5,7,4.242640687,2,3.16227766,0.707106781,0.936329178,1
27,0.572941,616.2252591,617.2331763,619.8042622,621.3042622,2,A,9.219544457,2.236067977,8.062257748,7.071067812,5.830951895,2,0.9701425,0.9701425,0.998460353
27,0.7147872,621.8041303,622.8114352,625.8825539,627.3825539,10,A,5,8.544003745,7,4.242640687,3.16227766,2,0.894427191,0.936329178,0.936329178
27,0.647193,627.8821968,628.8876875,634.9254268,636.4254268,12,B,6.403124237,5,7.211102551,1.414213562,2.236067977,1,0.948683298,0.999512076,0.998460353
27,0.7316468,636.9249346,637.9466567,640.087759,641.587759,7,C,6.403124237,5,6.32455532,1.414213562,3.605551275,3.605551275,0.196116135,0.999512076,0.822192192
28,2.5262126,244.8193324,245.867714,252.3782284,253.8782284,11,A,8.602325267,3.16227766,5.099019514,5.656854249,2,4.472135955,0.707106781,0.955779009,0.992277877
28,2.1403164,254.3779536,255.3892974,265.13407,266.63407,11,A,7.810249676,7.810249676,8.602325267,1.414213562,1,2.236067977,-0.707106781,0.983606557,0.997226993
28,2.8365048,267.1338895,268.1419362,275.7256575,277.2256575,8,B,8.246211251,8.246211251,9.433981132,8.485281374,6.708203932,3,0.948683298,0.470588235,0.719844295
28,4.2917728,277.7255824,278.7338309,284.1685281,285.6685281,5,B,5,5,4,7.071067812,1,6.403124237,0.707106781,-1.42E-16,1
28,3.0396932,286.1687802,287.1779408,292.2122175,293.7122175,7,C,2.236067977,9.219544457,7.071067812,7.071067812,6.08276253,6.08276253,0.581238194,0.9701425,0.751625689
28,4.1433679,294.2121383,295.2345192,302.8696479,304.3696479,8,B,5,8.544003745,8.062257748,4.242640687,2,3.16227766,0.707106781,0.936329178,0.972650231
28,3.1693245,304.8700052,305.8811938,309.9975227,311.4975227,4,B,4,4,2,5.656854249,4.472135955,2,0.948683298,-2.22E-16,-2.22E-16
28,2.8263324,311.9977466,313.0074735,320.3385197,321.8385197,5,A,5.385164807,5,7.615773106,2.828427125,3,5.385164807,-0.707106781,0.854198556,0.971667603
28,2.9405406,322.3385254,323.3490698,329.6473136,331.1473136,11,B,9.433981132,9.433981132,10.63014581,4.242640687,3.16227766,2,0.894427191,0.898876404,0.957275641
28,1.0660572,331.6471105,332.65586,338.7900007,340.2900007,11,A,8.602325267,3.16227766,7.615773106,5.656854249,4.472135955,2,0.948683298,0.955779009,0.996545758
28,1.9733856,340.7902726,341.812349,346.184111,347.684111,6,C,7.211102551,5.385164807,5.385164807,2.236067977,4.242640687,4.123105626,0.316227766,0.978549785,0.689655172
28,3.0921551,348.1837408,349.197394,353.0453243,354.5453243,3,B,4,8.94427191,6,5.656854249,4.472135955,2,0.948683298,0.894427191,0.894427191
28,1.1859903,355.045468,356.0555751,361.9545589,363.4545589,9,A,4.472135955,7.211102551,3.605551275,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.923076923
28,4.00911,363.9546959,364.9764616,372.063156,373.563156,11,A,8.602325267,3.16227766,5.099019514,5.656854249,2,4.472135955,0.707106781,0.955779009,0.992277877
28,0.8578971,374.0627475,375.0722296,379.4066977,380.9066977,5,B,4.123105626,4.123105626,4,4.242640687,5,1,0.989949494,0.470588235,0.242535625
28,2.7078191,381.4068835,382.4143922,386.8507645,388.3507645,6,B,6,6,3,8.485281374,3,6.708203932,0.707106781,1.97E-16,1
28,2.4145429,388.850883,389.8592548,395.1275321,396.6275321,6,C,5.830951895,4.472135955,5,1.414213562,2.236067977,2.236067977,0.316227766,0.997054486,0.894427191
28,2.5943493,397.1269021,398.135655,403.3703655,404.8703655,12,B,6.32455532,6.32455532,6.08276253,5.656854249,1,6.403124237,-0.707106781,0.6,0.987762965
28,1.0310773,405.3708554,406.378851,410.2646808,411.7646808,13,C,5.830951895,5,9.219544457,2.236067977,4.472135955,3.605551275,0.6,0.92609236,0.97618706
28,2.1805422,412.2642458,413.2771955,420.6560457,422.1560457,8,B,3.605551275,7.810249676,3,4.242640687,5.830951895,2,0.9701425,0.994309154,0.76822128
28,1.1576826,422.6566437,423.667866,426.7179273,428.2179273,6,B,7.071067812,5,7.810249676,2.236067977,2.828427125,1,0.948683298,0.989949494,0.998687663
28,4.1634026,428.7180308,429.7263886,437.5424263,439.0424263,6,A,6.08276253,7.280109889,8.246211251,1.414213562,1,2.236067977,-0.707106781,0.993605255,0.999444907
28,1.7458406,439.5419847,440.5519932,446.0021343,447.5021343,8,A,4.242640687,4.472135955,3.605551275,1.414213562,2.236067977,1,0.948683298,0.948683298,0.868243142
28,1.4389187,448.0024893,449.0115582,451.1478031,452.6478031,7,C,3,9.433981132,7.071067812,7.071067812,7.280109889,7.280109889,0.485642931,0.847998304,0.644597253
28,1.4209656,453.1481807,454.1564616,459.2584169,460.7584169,11,A,8.602325267,3.16227766,7.615773106,5.656854249,4.472135955,2,0.948683298,0.955779009,0.996545758
28,1.1241573,461.2582927,462.2691796,469.0164335,470.5164335,7,A,4.242640687,6.403124237,7.211102551,2.236067977,1,3.16227766,-0.894427191,0.993883735,0.996240588
28,1.5411096,471.0166495,472.0367815,479.1417869,480.6417869,14,B,9.219544457,2.236067977,4.123105626,7.071067812,2,5.830951895,0.707106781,0.9701425,0.97618706
28,2.547738,481.1416267,482.150073,486.5521059,488.0521059,7,B,4.123105626,4.123105626,4,4.242640687,1,5,-0.707106781,0.470588235,0.9701425
28,4.6731484,488.5526622,489.5762295,497.3102747,498.8102747,10,A,8.062257748,4.123105626,8.485281374,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.857492926
28,0.9873263,499.309968,500.3184614,506.1861092,507.6861092,8,A,6.708203932,5.385164807,7.615773106,1.414213562,2.236067977,1,0.948683298,0.996545758,0.999702691
28,1.2995799,508.1860868,509.1983325,514.6955995,516.1955995,9,A,5.830951895,7.211102551,8.062257748,1.414213562,1,2.236067977,-0.707106781,0.998868138,0.997630328
28,0.897385,516.6956802,517.7043278,521.2902271,522.7902271,5,A,4.242640687,6.403124237,7.211102551,2.236067977,1,3.16227766,-0.894427191,0.993883735,0.996240588
28,1.5189559,523.2900935,524.2988583,531.1157447,532.6157447,8,B,7.810249676,5,3.16227766,2.828427125,3,5.385164807,-0.707106781,0.998687663,0.822192192
28,2.8785288,533.11577,534.1230702,541.3575603,542.8575603,11,A,7.280109889,7.280109889,7.071067812,7.071067812,7.810249676,1,0.995893206,0.528301887,0.407940062
28,0.9135469,543.3576689,544.3680361,549.666812,551.166812,11,B,4,8.94427191,8.246211251,5.656854249,2,4.472135955,0.707106781,0.894427191,0.97618706
28,2.0598656,551.6669268,552.6774853,558.1764247,559.6764247,13,B,8.94427191,4,6,5.656854249,2,4.472135955,0.707106781,0.894427191,1
28,1.4163497,560.1766481,561.1851353,563.3222859,564.8222859,3,B,3,3,1,4.242640687,2,3.16227766,0.707106781,1.97E-16,1
28,0.9662023,565.3223626,566.331507,569.6003847,571.1003847,7,C,7.280109889,6.08276253,6.32455532,1.414213562,1,1,0.707106781,0.993605255,0.987762965
28,0.8810961,571.6006268,572.6086083,575.9783684,577.4783684,10,B,8.062257748,4.123105626,8.94427191,4.242640687,5,1,0.989949494,0.96265094,0.97618706
28,4.6822549,577.9785187,578.9834148,586.6196708,588.1196708,10,B,4.123105626,8.062257748,8.485281374,4.242640687,2.236067977,5.385164807,-0.316227766,0.96265094,0.964763821
28,2.1654932,588.6197694,589.6282696,595.9122157,597.4122157,9,B,8.544003745,8.544003745,8.94427191,7.071067812,6.403124237,1,0.993883735,0.657534247,0.732793492
28,2.6902089,597.9116773,598.9198831,604.1553334,605.6553334,14,C,8.062257748,8.062257748,9.899494937,4.242640687,3,3,0.707106781,0.861538462,0.964763821
28,1.4723256,606.1555824,607.1770112,611.2996761,612.7996761,8,A,7.280109889,6.08276253,8.246211251,1.414213562,2.236067977,1,0.948683298,0.993605255,0.996815279
28,3.7816303,613.2996751,614.3080659,618.2275799,619.7275799,2,A,2.236067977,9.219544457,9.899494937,7.071067812,1,7.810249676,-0.707106781,0.9701425,0.997054486
28,2.6721249,620.2275177,621.2491913,626.4208535,627.9208535,9,B,7.280109889,7.280109889,7.071067812,7.071067812,7.810249676,1,0.995893206,0.528301887,0.407940062
28,1.1265601,628.420655,629.4274839,633.5474569,635.0474569,5,B,4.472135955,7.211102551,3.605551275,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.923076923
28,3.1472573,635.5480205,636.5583615,641.7910425,643.2910425,3,A,4.123105626,4.123105626,6.32455532,4.242640687,2.236067977,5.385164807,-0.316227766,0.470588235,0.997054486
28,0.962018,643.7913723,644.7996336,649.7678931,651.2678931,9,A,7.211102551,5.385164807,8.94427191,2.236067977,3.605551275,2,0.868243142,0.978549785,0.996545758
28,1.4492446,651.7680929,652.7764958,658.1271704,659.6271704,5,A,5.385164807,5,8.246211251,2.828427125,5.385164807,3,0.91914503,0.854198556,0.776114
28,2.2824566,660.1277623,661.135124,666.4213916,667.9213916,13,C,4,4,9.219544457,5.656854249,6.708203932,7.280109889,0.316227766,-2.22E-16,0.759256602
28,0.7245469,668.4213173,669.4458649,672.8988374,674.3988374,6,A,4.242640687,4.472135955,3.605551275,1.414213562,2.236067977,1,0.948683298,0.948683298,0.868243142
28,0.7887955,674.8989155,675.9093928,681.5917,683.0917,9,B,5,5,4.472135955,1.414213562,2.236067977,1,0.948683298,0.96,0.894427191
28,0.8279413,683.5918683,684.6139945,690.2012529,691.7012529,4,B,4.472135955,4.472135955,6.708203932,2.828427125,2.236067977,4.123105626,-0.316227766,0.8,1
28,1.7432327,692.2013521,693.2100982,695.8468914,697.3468914,5,B,5,5,4,7.071067812,1,6.403124237,0.707106781,-1.42E-16,1
28,1.0102319,697.846542,698.8550284,702.3082886,703.8082886,7,B,6.403124237,6.403124237,7.211102551,1.414213562,2.236067977,1,0.948683298,0.975609756,0.95292578
28,2.3830398,704.3080366,705.3305003,707.7538349,709.2538349,1,B,2,10,8.544003745,8.485281374,3,6.708203932,0.707106781,0.8,0.959737407
28,1.2691923,709.7537153,710.7641948,713.6992037,715.1992037,6,A,3.16227766,3.16227766,2.236067977,2.828427125,1,2.236067977,0.707106781,0.6,0.989949494
28,2.1492977,715.6983809,716.7083426,719.310597,720.810597,2,C,8.062257748,8.062257748,3.16227766,4.242640687,5,6.08276253,0.141421356,0.861538462,0.980580676
28,1.1877741,721.3107409,722.3175265,724.9061892,726.4061892,5,A,3.605551275,3.605551275,3.16227766,1.414213562,1,2.236067977,-0.707106781,0.923076923,0.964763821
28,1.3510375,726.9064824,727.9146143,731.4840315,732.9840315,3,B,2.828427125,8.485281374,2.236067977,5.656854249,6.403124237,1,0.993883735,1,0.948683298
28,1.345797,733.4843603,734.5041968,742.3258307,743.8258307,12,C,7.615773106,5.099019514,7.280109889,2.828427125,2.236067977,1,0.948683298,0.978549785,0.996729048
28,0.8851814,744.325487,745.3484208,751.6670729,753.1670729,7,B,2.828427125,8.485281374,9.219544457,5.656854249,1,6.403124237,-0.707106781,1,0.997054486
28,1.3454963,753.6675768,754.6883776,758.5621361,760.0621361,8,A,4.472135955,3.605551275,3,2.236067977,2,4.123105626,-0.894427191,0.868243142,0.832050294
28,1.4221165,760.5620336,761.5720763,766.189403,767.689403,5,A,5.385164807,5,8.246211251,2.828427125,5.385164807,3,0.91914503,0.854198556,0.776114
28,0.9380983,768.2053789,769.2161239,773.7492033,775.2492033,11,C,8.544003745,5,5.830951895,4.242640687,5.385164807,5.385164807,0.393919299,0.936329178,0.514495755
28,1.190708,775.7493418,776.7545587,782.2423309,783.7423309,9,A,4.472135955,6.708203932,8.544003745,2.236067977,2,4.123105626,-0.894427191,1,0.994505453
28,0.8329917,784.2426828,785.26437,794.3653,795.8653,10,A,8.602325267,8.602325267,9.219544457,2.828427125,2.236067977,1,0.948683298,0.945945946,0.970879659
28,0.9948229,796.3658059,797.3748671,804.5073593,806.0073593,11,B,5.830951895,7.211102551,8.062257748,1.414213562,1,2.236067977,-0.707106781,0.998868138,0.997630328
28,0.828122,806.5074343,807.517066,815.96454,817.46454,18,A,6.708203932,5.385164807,7.615773106,1.414213562,2.236067977,1,0.948683298,0.996545758,0.999702691
28,1.0283267,817.9647496,818.9732958,820.0445071,821.5445071,1,C,5.385164807,5,2.236067977,2.828427125,3.16227766,3.16227766,0.447213595,0.854198556,0.894427191
28,3.5007907,822.0452726,823.0688304,827.6891374,829.1891374,3,B,2.236067977,2.236067977,2,1.414213562,1,2.236067977,-0.707106781,0.8,0.894427191
28,3.106687,829.7049068,830.7114223,837.2638749,838.7638749,10,B,7.810249676,3.605551275,3,4.242640687,2,5.830951895,-0.707106781,0.994309154,0.832050294
28,0.9011477,839.2640131,840.2840726,847.3388109,848.8388109,14,A,8.602325267,8.602325267,9.219544457,2.828427125,1,2.236067977,0.707106781,0.945945946,0.996097313
28,0.7921723,849.3391166,850.361754,855.3821535,856.8821535,11,B,6.403124237,6.403124237,7.211102551,1.414213562,1,2.236067977,-0.707106781,0.975609756,0.996240588
28,1.7554042,857.3824401,858.3906495,862.1932587,863.6932587,8,B,8.246211251,8.246211251,9.433981132,8.485281374,6.708203932,3,0.948683298,0.470588235,0.719844295
28,1.0154279,864.1930076,865.2020579,867.5222294,869.0222294,7,C,4.472135955,7.211102551,7.071067812,2.828427125,3.16227766,3.16227766,0.447213595,0.992277877,0.902134222
28,1.7238129,869.5221443,870.5417173,872.7183468,874.2183468,2,B,3,9.433981132,4,7.071067812,6.403124237,1,0.993883735,0.847998304,0.847998304
28,1.5226068,874.7174552,875.7272663,879.4460699,880.9460699,8,C,3.605551275,3.605551275,5.656854249,1.414213562,2.236067977,2.236067977,0.316227766,0.923076923,0.980580676
28,1.6876866,881.4458729,882.4659442,885.8903907,887.3903907,5,B,7.211102551,4.472135955,3.605551275,2.828427125,2.236067977,4.123105626,-0.316227766,0.992277877,0.868243142
28,2.1875671,887.8905742,888.9020739,893.7840424,895.2840424,9,B,6.08276253,6.08276253,4.123105626,7.071067812,5.830951895,2,0.9701425,0.324324324,0.398726111
28,1.0005901,895.7841591,896.792875,902.7763738,904.2763738,11,B,7.280109889,7.280109889,8.062257748,7.071067812,5.830951895,2,0.9701425,0.528301887,0.715574206
28,0.8064451,904.776394,905.7871129,912.5189583,914.0189583,10,B,7.810249676,3.605551275,9.433981132,4.242640687,5.830951895,2,0.9701425,0.994309154,0.999567754
28,1.3784069,914.5186938,915.5272564,921.7277637,923.2277637,11,B,4.123105626,4.123105626,4,4.242640687,1,5,-0.707106781,0.470588235,0.9701425
28,1.8207268,923.7280343,924.7487562,927.9891936,929.4891936,4,B,3.605551275,7.810249676,9.433981132,4.242640687,2,5.830951895,-0.707106781,0.994309154,0.990747395
28,0.8919435,929.989384,930.9976329,936.0822396,937.5822396,11,A,9.219544457,9.219544457,10,1.414213562,2.236067977,1,0.948683298,0.988235294,0.97618706
28,1.6289081,938.0824037,939.0923936,942.5769743,944.0769743,8,C,3.605551275,7.810249676,7.280109889,4.242640687,4.472135955,5.099019514,0.316227766,0.994309154,0.826599248
28,1.8310072,944.577353,945.602507,948.9560632,950.4560632,7,C,9.219544457,2.236067977,7.071067812,7.071067812,5,5,0.707106781,0.9701425,0.948683298
28,0.8546375,950.9720156,951.9785163,953.5679844,955.0679844,2,C,6.403124237,6.403124237,2.828427125,1.414213562,3.605551275,3.605551275,0.196116135,0.975609756,0.993883735
28,0.937143,955.5683193,956.5764127,960.6121969,962.1121969,9,A,7.071067812,5,7.810249676,2.236067977,2.828427125,1,0.948683298,0.989949494,0.998687663
28,1.9082667,962.6122964,963.6212947,970.3706823,971.8706823,8,B,5,6.403124237,7.211102551,1.414213562,1,2.236067977,-0.707106781,0.999512076,0.996240588
28,1.5702343,972.3711584,973.3911699,977.3820381,978.8820381,14,C,6,6,9.899494937,8.485281374,7.071067812,7.071067812,0.6,1.97E-16,0.707106781
28,0.840646,979.3825049,980.4085008,982.5612222,984.0612222,3,C,8.602325267,8.602325267,3.605551275,2.828427125,5.385164807,5,0.393919299,0.945945946,0.934997526
28,0.7033252,984.5610673,985.5702076,991.2043696,992.7043696,18,C,6.32455532,6.32455532,9.899494937,5.656854249,5.099019514,5.099019514,0.554700196,0.6,0.894427191
28,0.8629265,993.2039847,994.2102402,1000.396462,1001.896462,17,B,2.828427125,8.485281374,2.236067977,5.656854249,6.403124237,1,0.993883735,1,0.948683298
